date,event_info_number,event_name,event_link,odds,datum,odds2
2024-05-31 23:16:30.200144,10167,Demokrati - Maďarská aliancia,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/demokrati-madarska-aliancia-MSK112538449,1.94,08.06. 07:00,1.75
2024-05-31 23:16:30.200144,10248,SNS - Maďarská aliancia,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/sns-madarska-aliancia-MSK112538481,2.05,08.06. 07:00,1.67
2024-05-31 23:16:30.200144,10132,Progresívne Slovensko - HLAS-SD,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/progresivne-slovensko-hlas-sd-MSK112534931,-1.0,08.06. 07:00,20.0
2024-05-31 23:16:30.200144,10134,SMER-SD - HLAS-SD,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/smer-sd-hlas-sd-MSK112534933,-1.0,08.06. 07:00,20.0
2024-05-31 21:22:20.364330,10131,Progresívne Slovensko - SMER-SD,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/progresivne-slovensko-smer-sd-MSK112534930,1.88,08.06. 07:00,1.8
2024-05-31 21:22:20.364330,10136,HLAS-SD - Republika,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/hlas-sd-republika-MSK112537685,1.55,08.06. 07:00,2.26
2024-05-31 21:22:20.364330,10140,HLAS-SD - KDH,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/hlas-sd-kdh-MSK112537914,1.33,08.06. 07:00,2.98
2024-05-31 21:22:20.364330,10141,Republika - KDH,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/republika-kdh-MSK112537919,1.7,08.06. 07:00,2.01
2024-05-31 21:22:20.364330,10144,Republika - SaS,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/republika-sas-MSK112537923,1.35,08.06. 07:00,2.89
2024-05-31 21:22:20.364330,10145,KDH - SaS,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/kdh-sas-MSK112537939,1.55,08.06. 07:00,2.26
2024-05-31 21:22:20.364330,10149,"KDH - Slovensko, Za ľudí",/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/kdh-slovensko-za-ludi-MSK112537948,1.2,08.06. 07:00,3.94
2024-05-31 21:22:20.364330,10153,KDH - Demokrati,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/kdh-demokrati-MSK112537951,1.13,08.06. 07:00,4.95
2024-05-31 21:22:20.364330,10156,"SaS - Slovensko, Za ľudí",/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/sas-slovensko-za-ludi-MSK112537961,1.37,08.06. 07:00,2.8
2024-05-31 21:22:20.364330,10158,SaS - Demokrati,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/sas-demokrati-MSK112538241,1.3,08.06. 07:00,3.15
2024-05-31 21:22:20.364330,10160,SaS - SNS,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/sas-sns-MSK112538252,1.24,08.06. 07:00,3.57
2024-05-31 21:22:20.364330,10161,"Slovensko, Za ľudí - Demokrati",/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/slovensko-za-ludi-demokrati-MSK112538257,1.72,08.06. 07:00,1.98
2024-05-31 21:22:20.364330,10163,"Slovensko, Za ľudí - SNS",/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/slovensko-za-ludi-sns-MSK112538259,1.68,08.06. 07:00,2.03
2024-05-31 21:22:20.364330,10165,Demokrati - SNS,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/demokrati-sns-MSK112538286,1.78,08.06. 07:00,1.9
2024-05-31 21:22:20.364330,10167,Demokrati - Maďarská aliancia,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/demokrati-madarska-aliancia-MSK112538449,1.94,08.06. 07:00,1.75
2024-05-31 21:22:20.364330,10248,SNS - Maďarská aliancia,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/sns-madarska-aliancia-MSK112538481,2.05,08.06. 07:00,1.67
2024-05-31 21:22:20.364330,10132,Progresívne Slovensko - HLAS-SD,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/progresivne-slovensko-hlas-sd-MSK112534931,-1.0,08.06. 07:00,20.0
2024-05-31 21:22:20.364330,10134,SMER-SD - HLAS-SD,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/smer-sd-hlas-sd-MSK112534933,-1.0,08.06. 07:00,20.0
2024-06-01 04:07:35.420170,10131,Progresívne Slovensko - SMER-SD,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/progresivne-slovensko-smer-sd-MSK112534930,1.88,08.06. 07:00,1.80
2024-06-01 04:07:35.420170,10136,HLAS-SD - Republika,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/hlas-sd-republika-MSK112537685,1.55,08.06. 07:00,2.26
2024-06-01 04:07:35.420170,10140,HLAS-SD - KDH,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/hlas-sd-kdh-MSK112537914,1.33,08.06. 07:00,2.98
2024-06-01 04:07:35.420170,10141,Republika - KDH,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/republika-kdh-MSK112537919,1.65,08.06. 07:00,2.08
2024-06-01 04:07:35.420170,10144,Republika - SaS,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/republika-sas-MSK112537923,1.35,08.06. 07:00,2.89
2024-06-01 04:07:35.420170,10145,KDH - SaS,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/kdh-sas-MSK112537939,1.55,08.06. 07:00,2.26
2024-06-01 04:07:35.420170,10149,"KDH - Slovensko, Za ľudí",/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/kdh-slovensko-za-ludi-MSK112537948,1.20,08.06. 07:00,3.94
2024-06-01 04:07:35.420170,10153,KDH - Demokrati,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/kdh-demokrati-MSK112537951,1.13,08.06. 07:00,4.95
2024-06-01 04:07:35.420170,10156,"SaS - Slovensko, Za ľudí",/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/sas-slovensko-za-ludi-MSK112537961,1.37,08.06. 07:00,2.80
2024-06-01 04:07:35.420170,10158,SaS - Demokrati,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/sas-demokrati-MSK112538241,1.30,08.06. 07:00,3.15
2024-06-01 04:07:35.420170,10160,SaS - SNS,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/sas-sns-MSK112538252,1.24,08.06. 07:00,3.57
2024-06-01 04:07:35.420170,10161,"Slovensko, Za ľudí - Demokrati",/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/slovensko-za-ludi-demokrati-MSK112538257,1.72,08.06. 07:00,1.98
2024-06-01 04:07:35.420170,10163,"Slovensko, Za ľudí - SNS",/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/slovensko-za-ludi-sns-MSK112538259,1.68,08.06. 07:00,2.03
2024-06-01 04:07:35.420170,10165,Demokrati - SNS,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/demokrati-sns-MSK112538286,1.78,08.06. 07:00,1.90
2024-06-01 04:07:35.420170,10167,Demokrati - Maďarská aliancia,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/demokrati-madarska-aliancia-MSK112538449,1.94,08.06. 07:00,1.75
2024-06-01 04:07:35.420170,10248,SNS - Maďarská aliancia,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/sns-madarska-aliancia-MSK112538481,2.05,08.06. 07:00,1.67
2024-06-01 04:07:35.420170,10132,Progresívne Slovensko - HLAS-SD,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/progresivne-slovensko-hlas-sd-MSK112534931,-1.00,08.06. 07:00,20.00
2024-06-01 04:07:35.420170,10134,SMER-SD - HLAS-SD,/stavkovanie/politika/slovensko-volby-do-europskeho-parlamentu-2024-ziska-viac-/smer-sd-hlas-sd-MSK112534933,-1.00,08.06. 07:00,20.00
